m1,m2,Xieff,VT
65,6.821664251985242,-0.02564102564102566,1107959068.3308902
65,6.821664251985242,0.02564102564102555,1164481118.361303
65,6.821664251985242,0.07692307692307687,1224077760.698869
65,6.821664251985242,0.1282051282051282,1286933030.7374325
65,6.821664251985242,0.17948717948717952,1353243818.1050081
65,6.821664251985242,0.23076923076923084,1423220288.4448993
65,6.821664251985242,0.28205128205128194,1497087547.8179932
65,6.821664251985242,0.33333333333333326,1575086591.91956
65,6.821664251985242,0.3846153846153846,1657475964.229964
65,6.821664251985242,0.4358974358974359,1744532476.4159467
65,6.821664251985242,0.4871794871794872,1836553940.0933332
65,6.821664251985242,0.5384615384615383,1933860298.0930977
65,6.821664251985242,0.5897435897435896,2036795289.9619412
65,6.821664251985242,0.641025641025641,2145730758.9115396
65,6.821664251985242,0.6923076923076923,2261066256.088968
65,6.821664251985242,0.7435897435897436,2383233735.5125556
65,6.821664251985242,0.7948717948717947,2512700246.367776
65,6.821664251985242,0.846153846153846,2649971764.5287275
65,6.821664251985242,0.8974358974358974,2795596115.842543
65,6.821664251985242,0.9487179487179487,2950169909.034558
65,6.821664251985242,1.0,3114340621.636021
65,7.258960075428909,-1.0,491867826.77869403
65,7.258960075428909,-0.9487179487179487,515944355.0624872
65,7.258960075428909,-0.8974358974358975,541246111.2648351
65,7.258960075428909,-0.8461538461538461,567837921.5843016
65,7.258960075428909,-0.7948717948717949,595790726.9156435
65,7.258960075428909,-0.7435897435897436,625178226.4868349
65,7.258960075428909,-0.6923076923076923,656079307.3349686
65,7.258960075428909,-0.641025641025641,688576301.9320166
65,7.258960075428909,-0.5897435897435898,722757837.2005396
65,7.258960075428909,-0.5384615384615385,758717614.8900084
65,7.258960075428909,-0.4871794871794872,796554754.1150773
65,7.258960075428909,-0.4358974358974359,836374653.4588476
65,7.258960075428909,-0.3846153846153846,878289318.8385015
65,7.258960075428909,-0.33333333333333337,922417721.7897514
65,7.258960075428909,-0.28205128205128205,968886485.4534645
65,7.258960075428909,-0.23076923076923084,1017830195.603046
65,7.258960075428909,-0.17948717948717952,1069392212.9519448
65,7.258960075428909,-0.1282051282051282,1123725330.944878
65,7.258960075428909,-0.07692307692307698,1180991953.4874911
65,7.258960075428909,-0.02564102564102566,1241365935.3954742
65,7.258960075428909,0.02564102564102555,1305032352.1440802
65,7.258960075428909,0.07692307692307687,1372189160.6298864
65,7.258960075428909,0.1282051282051282,1443047607.279518
65,7.258960075428909,0.17948717948717952,1517833805.4909828
65,7.258960075428909,0.23076923076923084,1596789697.7250605
65,7.258960075428909,0.28205128205128194,1680174710.4266298
65,7.258960075428909,0.33333333333333326,1768266407.832769
65,7.258960075428909,0.3846153846153846,1861363214.6276255
65,7.258960075428909,0.4358974358974359,1959785510.991706
65,7.258960075428909,0.4871794871794872,2063877259.0654945
65,7.258960075428909,0.5384615384615383,2174010230.581442
65,7.258960075428909,0.5897435897435896,2290583575.8121667
65,7.258960075428909,0.641025641025641,2414028379.772534
65,7.258960075428909,0.6923076923076923,2544810348.250968
65,7.258960075428909,0.7435897435897436,2683433450.0158668
65,7.258960075428909,0.7948717948717947,2830442989.3020744
65,7.258960075428909,0.846153846153846,2986430992.8286223
65,7.258960075428909,0.8974358974358974,3152040696.133536
65,7.258960075428909,0.9487179487179487,3327972248.3186855
65,7.258960075428909,1.0,3514988918.750634
65,7.724288301250871,-1.0,549238306.7961926
65,7.724288301250871,-0.9487179487179487,576222658.0711615
65,7.724288301250871,-0.8974358974358975,604586818.2493857
65,7.724288301250871,-0.8461538461538461,634405237.0900918
65,7.724288301250871,-0.7948717948717949,665757648.8240415
65,7.724288301250871,-0.7435897435897436,698727394.1217116
65,7.724288301250871,-0.6923076923076923,733404012.0631263
65,7.724288301250871,-0.641025641025641,769882188.9917092
65,7.724288301250871,-0.5897435897435898,808262057.8016059
65,7.724288301250871,-0.5384615384615385,848650081.3304012
65,7.724288301250871,-0.4871794871794872,891159334.6672525
65,7.724288301250871,-0.4358974358974359,935909909.8981212
65,7.724288301250871,-0.3846153846153846,983029535.3459883
65,7.724288301250871,-0.33333333333333337,1032654091.0642823
65,7.724288301250871,-0.28205128205128205,1084928022.1005018
65,7.724288301250871,-0.23076923076923084,1140005351.4309626
65,7.724288301250871,-0.17948717948717952,1198049927.3269827
65,7.724288301250871,-0.1282051282051282,1259236314.8891912
65,7.724288301250871,-0.07692307692307698,1323751520.9192357
65,7.724288301250871,-0.02564102564102566,1391794078.3876774
65,7.724288301250871,0.02564102564102555,1463576966.0449424
